q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
325,Crit19,19,whq-acc-negated,whq,acc,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기는 안 내놓았어.,-99.0272669983658,-12.378408374795725,17.858268376416206
326,Crit19,19,whq-acc-repeated,whq,acc,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기도 내놓았어.,-88.48424949940535,-12.640607071343622,18.236541135653408
327,Crit19,19,whq-acc-contradictory,whq,acc,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기만 내놓았어.,-90.23455527321494,-12.89065075331642,18.59727791564118
328,Crit19,19,whq-nun-negated,whq,nun,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기는 안 내놓았어.,-97.69489020575516,-12.211861275719395,17.61799170250434
329,Crit19,19,whq-nun-repeated,whq,nun,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기도 내놓았어.,-87.96602554561898,-12.566575077945568,18.12973554591091
330,Crit19,19,whq-nun-contradictory,whq,nun,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기만 내놓았어.,-89.76432320602879,-12.823474743718398,18.500363419727403
331,Crit19,19,whq-zero-negated,whq,zero,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기는 안 내놓았어.,-97.464710325255,-12.183088790656875,17.57648178099059
332,Crit19,19,whq-zero-repeated,whq,zero,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기도 내놓았어.,-87.71163941919869,-12.53023420274267,18.077306745474125
333,Crit19,19,whq-zero-contradictory,whq,zero,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기만 내놓았어.,-89.40809687388132,-12.772585267697332,18.426945425038376
343,Crit20,20,whq-acc-negated,whq,acc,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구는 안 챙겼어.,-105.739843614663,-11.748871512740333,16.950038667472093
344,Crit20,20,whq-acc-repeated,whq,acc,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구도 챙겼어.,-90.16991487779129,-11.27123935972391,16.26096112894618
345,Crit20,20,whq-acc-contradictory,whq,acc,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구만 챙겼어.,-88.4197460269602,-11.052468253370025,15.945341138719638
346,Crit20,20,whq-nun-negated,whq,nun,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구는 안 챙겼어.,-106.97508841615105,-11.886120935127895,17.148047728515504
347,Crit20,20,whq-nun-repeated,whq,nun,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구도 챙겼어.,-90.17559558204998,-11.271949447756247,16.26198556942903
348,Crit20,20,whq-nun-contradictory,whq,nun,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구만 챙겼어.,-89.28392625949044,-11.160490782436305,16.101184705707844
349,Crit20,20,whq-zero-negated,whq,zero,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구는 안 챙겼어.,-102.83627272360589,-11.426252524845099,16.48459785353902
350,Crit20,20,whq-zero-repeated,whq,zero,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구도 챙겼어.,-89.32462515320057,-11.165578144150071,16.108524217223504
351,Crit20,20,whq-zero-contradictory,whq,zero,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구만 챙겼어.,-87.73340071357362,-10.966675089196702,15.821567766224613
361,Crit21,21,whq-acc-negated,whq,acc,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭은 안 잊었어.,-81.28385859357145,-11.611979799081636,16.752545671037897
362,Crit21,21,whq-acc-repeated,whq,acc,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭도 잊었어.,-76.07401634914491,-10.867716621306416,15.678800875345328
363,Crit21,21,whq-acc-contradictory,whq,acc,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭만 잊었어.,-73.60059004796778,-10.514370006852541,15.169029466957818
364,Crit21,21,whq-nun-negated,whq,nun,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭은 안 잊었어.,-81.71716322586575,-11.673880460837964,16.8418494487815
365,Crit21,21,whq-nun-repeated,whq,nun,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭도 잊었어.,-76.56757203325928,-10.938224576179897,15.780522352184521
366,Crit21,21,whq-nun-contradictory,whq,nun,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭만 잊었어.,-74.38127182636902,-10.625895975195574,15.32992742841665
367,Crit21,21,whq-zero-negated,whq,zero,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트 잊었어.,침낭은 안 잊었어.,-79.66122715601595,-11.38017530800228,16.41812248130192
368,Crit21,21,whq-zero-repeated,whq,zero,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트 잊었어.,침낭도 잊었어.,-75.23424658900319,-10.747749512714742,15.505724922710332
369,Crit21,21,whq-zero-contradictory,whq,zero,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트 잊었어.,침낭만 잊었어.,-72.64007902781054,-10.377154146830078,14.971068826172095
379,Crit22,22,whq-acc-negated,whq,acc,negated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형은 못 뽑았어.,-89.63973812104419,-11.204967265130524,16.165350706726976
380,Crit22,22,whq-acc-repeated,whq,acc,repeated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형도 뽑았어.,-69.2635380506668,-9.894791150095257,14.27516612287443
381,Crit22,22,whq-acc-contradictory,whq,acc,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형만 뽑았어.,-66.85960536781164,-9.551372195401663,13.779717299990711
