q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
223,Crit13,13,whq-zero-negated,whq,zero,negated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장 찍었어.,강당은 안 찍었어.,-87.02271364623937,-12.431816235177052,17.93531963173284
224,Crit13,13,whq-zero-repeated,whq,zero,repeated,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장 찍었어.,강당도 찍었어.,-65.8417416401001,-10.973623606683349,15.831592357944128
225,Crit13,13,whq-zero-contradictory,whq,zero,contradictory,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다. 재효: 찬욱이는 뭘 찍었어? 석준: 운동장 찍었어. 강당만 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 뭘 찍었어?,석준,운동장 찍었어.,강당만 찍었어.,-65.31324069107154,-10.88554011517859,15.704514741566028
226,Crit13,13,linkedq-acc-negated,linkedq,acc,negated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장을 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장을 찍었어.,강당은 안 찍었어.,-86.18005621399004,-12.311436601998578,17.76164853192222
227,Crit13,13,linkedq-acc-repeated,linkedq,acc,repeated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장을 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장을 찍었어.,강당도 찍었어.,-66.97054227346008,-11.16175704557668,16.103011537260922
228,Crit13,13,linkedq-acc-contradictory,linkedq,acc,contradictory,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장을 찍었어. 강당만 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장을 찍었어.,강당만 찍었어.,-67.97721296482865,-11.329535494138108,16.34506467296854
229,Crit13,13,linkedq-nun-negated,linkedq,nun,negated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장은 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장은 찍었어.,강당은 안 찍었어.,-92.14369928129588,-13.163385611613696,18.990751143184216
230,Crit13,13,linkedq-nun-repeated,linkedq,nun,repeated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장은 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장은 찍었어.,강당도 찍었어.,-65.78786129208534,-10.96464354868089,15.818636872797086
231,Crit13,13,linkedq-nun-contradictory,linkedq,nun,contradictory,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장은 찍었어. 강당만 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장은 찍었어.,강당만 찍었어.,-67.29848817749149,-11.216414696248583,16.18186585883192
232,Crit13,13,linkedq-zero-negated,linkedq,zero,negated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장 찍었어. 강당은 안 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장 찍었어.,강당은 안 찍었어.,-86.02668353260364,-12.289526218943378,17.730038530944505
233,Crit13,13,linkedq-zero-repeated,linkedq,zero,repeated,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장 찍었어. 강당도 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장 찍었어.,강당도 찍었어.,-65.78298547811556,-10.96383091301926,15.817464487358002
234,Crit13,13,linkedq-zero-contradictory,linkedq,zero,contradictory,재효: 찬욱이는 운동장이랑 강당 중에 뭘 찍었어? 석준: 운동장 찍었어. 강당만 찍었어.,재효는 찬욱이와 석준이가 운동장과 강당을 찍기로 했다는 것을 알고 있습니다.,재효,찬욱이는 운동장이랑 강당 중에 뭘 찍었어?,석준,운동장 찍었어.,강당만 찍었어.,-66.44501986457924,-11.074169977429873,15.976650108399522
235,Crit14,14,whq-acc-negated,whq,acc,negated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달을 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달을 땄어.,상금은 못 땄어.,-68.9393351314497,-11.48988918857495,16.576406152720796
236,Crit14,14,whq-acc-repeated,whq,acc,repeated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달을 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달을 땄어.,상금도 땄어.,-63.03567631596766,-12.607135263193532,18.188251524025684
237,Crit14,14,whq-acc-contradictory,whq,acc,contradictory,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달을 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달을 땄어.,상금만 땄어.,-60.60791917248322,-12.121583834496644,17.487748885748132
238,Crit14,14,whq-nun-negated,whq,nun,negated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달은 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달은 땄어.,상금은 못 땄어.,-69.73457969782324,-11.622429949637207,16.76762205142096
239,Crit14,14,whq-nun-repeated,whq,nun,repeated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달은 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달은 땄어.,상금도 땄어.,-63.228062911316,-12.645612582263201,18.2437625614342
240,Crit14,14,whq-nun-contradictory,whq,nun,contradictory,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달은 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달은 땄어.,상금만 땄어.,-61.692152398687924,-12.338430479737585,17.800592465470647
241,Crit14,14,whq-zero-negated,whq,zero,negated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달 땄어.,상금은 못 땄어.,-68.16354314930851,-11.360590524884751,16.389867611821376
242,Crit14,14,whq-zero-repeated,whq,zero,repeated,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달 땄어.,상금도 땄어.,-61.90445090283994,-12.380890180567988,17.8618488652963
243,Crit14,14,whq-zero-contradictory,whq,zero,contradictory,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다. 호준: 상혁이는 뭘 땄어? 지은: 메달 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 뭘 땄어?,지은,메달 땄어.,상금만 땄어.,-59.741900240384595,-11.948380048076919,17.237868642017204
244,Crit14,14,linkedq-acc-negated,linkedq,acc,negated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달을 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달을 땄어.,상금은 못 땄어.,-71.97707624807374,-11.996179374678958,17.306828493463797
245,Crit14,14,linkedq-acc-repeated,linkedq,acc,repeated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달을 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달을 땄어.,상금도 땄어.,-65.68589683419654,-13.137179366839309,18.952943523807882
246,Crit14,14,linkedq-acc-contradictory,linkedq,acc,contradictory,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달을 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달을 땄어.,상금만 땄어.,-64.73785469871724,-12.947570939743448,18.67939638632593
247,Crit14,14,linkedq-nun-negated,linkedq,nun,negated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달은 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달은 땄어.,상금은 못 땄어.,-73.05047988819193,-12.175079981365322,17.564927511542244
248,Crit14,14,linkedq-nun-repeated,linkedq,nun,repeated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달은 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달은 땄어.,상금도 땄어.,-65.67368702398268,-13.134737404796535,18.949420517278735
249,Crit14,14,linkedq-nun-contradictory,linkedq,nun,contradictory,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달은 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달은 땄어.,상금만 땄어.,-65.49957632941434,-13.099915265882867,18.89918279015484
250,Crit14,14,linkedq-zero-negated,linkedq,zero,negated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달 땄어. 상금은 못 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달 땄어.,상금은 못 땄어.,-71.37822933876305,-11.896371556460508,17.162836249078094
251,Crit14,14,linkedq-zero-repeated,linkedq,zero,repeated,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달 땄어. 상금도 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달 땄어.,상금도 땄어.,-64.6275392823513,-12.925507856470258,18.647566085500976
252,Crit14,14,linkedq-zero-contradictory,linkedq,zero,contradictory,호준: 상혁이는 메달이랑 상금 중에 뭘 땄어? 지은: 메달 땄어. 상금만 땄어.,호준이는 상혁이와 지은이가 메달과 상금을 딸 수 있었다는 것을 알고 있습니다.,호준,상혁이는 메달이랑 상금 중에 뭘 땄어?,지은,메달 땄어.,상금만 땄어.,-63.64882640466715,-12.72976528093343,18.365169242483162
253,Crit15,15,whq-acc-negated,whq,acc,negated,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비를 냈어. 활동비는 안 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비를 냈어.,활동비는 안 냈어.,-76.53229366870136,-12.755382278116892,18.402126757282208
254,Crit15,15,whq-acc-repeated,whq,acc,repeated,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비를 냈어. 활동비도 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비를 냈어.,활동비도 냈어.,-66.18866354597012,-13.237732709194024,19.09801133216784
255,Crit15,15,whq-acc-contradictory,whq,acc,contradictory,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비를 냈어. 활동비만 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비를 냈어.,활동비만 냈어.,-66.50851218028954,-13.301702436057909,19.190300139881387
256,Crit15,15,whq-nun-negated,whq,nun,negated,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비는 냈어. 활동비는 안 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비는 냈어.,활동비는 안 냈어.,-77.29577109544051,-12.882628515906752,18.585704273513418
257,Crit15,15,whq-nun-repeated,whq,nun,repeated,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비는 냈어. 활동비도 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비는 냈어.,활동비도 냈어.,-66.58779203168739,-13.317558406337477,19.213175469572207
258,Crit15,15,whq-nun-contradictory,whq,nun,contradictory,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다. 혁수: 진영이는 뭘 냈어? 동민: 식사비는 냈어. 활동비만 냈어.,혁수는 진영이와 동민이가 식사비와 활동비를 내야 했다는 것을 알고 있습니다.,혁수,진영이는 뭘 냈어?,동민,식사비는 냈어.,활동비만 냈어.,-67.07540066595182,-13.415080133190363,19.353869581281792
