,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
156,310,Crit18,18,whq-nun-negated,whq,nun,negated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소는 안 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소는 안 도왔어.,-79.22355794923918,-13.203926324873196,19.0492390291578
157,311,Crit18,18,whq-nun-repeated,whq,nun,repeated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소도 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소도 도왔어.,-65.15796587813885,-13.031593175627773,18.80061484936064
158,312,Crit18,18,whq-nun-contradictory,whq,nun,contradictory,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소만 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소만 도왔어.,-64.84603836234321,-12.969207672468642,18.71061159332961
159,313,Crit18,18,whq-zero-negated,whq,zero,negated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소는 안 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소는 안 도왔어.,-78.74394502859383,-13.12399083809897,18.933916498797576
160,314,Crit18,18,whq-zero-repeated,whq,zero,repeated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소도 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소도 도왔어.,-64.92497140440054,-12.984994280880109,18.73338685499728
161,315,Crit18,18,whq-zero-contradictory,whq,zero,contradictory,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소만 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소만 도왔어.,-64.85271280245856,-12.970542560491712,18.71253742966063
162,325,Crit19,19,whq-acc-negated,whq,acc,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기는 안 내놓았어.,-88.5824647665453,-12.654637823792186,18.25678323263089
163,326,Crit19,19,whq-acc-repeated,whq,acc,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기도 내놓았어.,-87.85166478271466,-14.641944130452444,21.123860185977005
164,327,Crit19,19,whq-acc-contradictory,whq,acc,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기만 내놓았어.,-75.28749168010572,-12.54791528001762,18.10281514797627
165,328,Crit19,19,whq-nun-negated,whq,nun,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기는 안 내놓았어.,-89.48028336584726,-12.782897623692463,18.441823009892435
166,329,Crit19,19,whq-nun-repeated,whq,nun,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기도 내놓았어.,-87.48648592675494,-14.58108098779249,21.036053231888573
167,330,Crit19,19,whq-nun-contradictory,whq,nun,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기만 내놓았어.,-75.94829709189622,-12.658049515316035,18.261705263073395
168,331,Crit19,19,whq-zero-negated,whq,zero,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기는 안 내놓았어.,-88.18114411796763,-12.597306302566803,18.17407133127241
169,332,Crit19,19,whq-zero-repeated,whq,zero,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기도 내놓았어.,-87.45513300404642,-14.575855500674402,21.02851444753708
170,333,Crit19,19,whq-zero-contradictory,whq,zero,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기만 내놓았어.,-74.92580926209298,-12.487634877015497,18.01584890950232
171,343,Crit20,20,whq-acc-negated,whq,acc,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구는 안 챙겼어.,-85.74669182567983,-12.249527403668548,17.672332438506075
172,344,Crit20,20,whq-acc-repeated,whq,acc,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구도 챙겼어.,-73.04069184717254,-12.173448641195424,17.562573985169127
173,345,Crit20,20,whq-acc-contradictory,whq,acc,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구만 챙겼어.,-70.16751056174274,-11.694585093623791,16.871719919825036
174,346,Crit20,20,whq-nun-negated,whq,nun,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구는 안 챙겼어.,-87.9148458694405,-12.559263695634357,18.11918745090848
175,347,Crit20,20,whq-nun-repeated,whq,nun,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구도 챙겼어.,-74.59923919745435,-12.43320653290906,17.93732540737616
176,348,Crit20,20,whq-nun-contradictory,whq,nun,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구만 챙겼어.,-71.55192773231104,-11.925321288718507,17.20460188424177
177,349,Crit20,20,whq-zero-negated,whq,zero,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구는 안 챙겼어.,-86.77510044647295,-12.396442920924708,17.88428672668117
178,350,Crit20,20,whq-zero-repeated,whq,zero,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구도 챙겼어.,-73.93984984801261,-12.323308308002105,17.778775783300397
179,351,Crit20,20,whq-zero-contradictory,whq,zero,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구만 챙겼어.,-70.08932994147827,-11.681554990246378,16.852921454300173
180,361,Crit21,21,whq-acc-negated,whq,acc,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭은 안 잊었어.,-100.94911539554306,-12.618639424442884,18.204848520409712
181,362,Crit21,21,whq-acc-repeated,whq,acc,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭도 잊었어.,-96.11104462739075,-13.730149232484392,19.808418208370643
182,363,Crit21,21,whq-acc-contradictory,whq,acc,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭만 잊었어.,-91.9996555815592,-13.142807940222742,18.961063838715443
183,364,Crit21,21,whq-nun-negated,whq,nun,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭은 안 잊었어.,-102.03984190781732,-12.754980238477163,18.40154673668773
184,365,Crit21,21,whq-nun-repeated,whq,nun,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭도 잊었어.,-96.4374697666264,-13.776781395232344,19.87569419831304
185,366,Crit21,21,whq-nun-contradictory,whq,nun,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트는 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트는 잊었어.,침낭만 잊었어.,-93.00994126206292,-13.287134466008988,19.16928300173599
