,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
152,297,Crit17,17,whq-zero-contradictory,whq,zero,contradictory,보미는 정화와 희연이가 꽃과 선물을 받고 싶어 했다는 것을 알고 있습니다. 보미: 정화는 뭘 받았어? 희연: 꽃 받았어. 선물만 받았어.,보미는 정화와 희연이가 꽃과 선물을 받고 싶어 했다는 것을 알고 있습니다.,보미,정화는 뭘 받았어?,희연,꽃 받았어.,선물만 받았어.,-74.9102521502671,-12.485042025044516,18.012108214822025
153,307,Crit18,18,whq-acc-negated,whq,acc,negated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지를 도왔어. 청소는 안 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지를 도왔어.,청소는 안 도왔어.,-80.38530496772746,-13.397550827954577,19.32858013954789
154,308,Crit18,18,whq-acc-repeated,whq,acc,repeated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지를 도왔어. 청소도 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지를 도왔어.,청소도 도왔어.,-64.546339764856,-12.9092679529712,18.62413685725837
155,309,Crit18,18,whq-acc-contradictory,whq,acc,contradictory,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지를 도왔어. 청소만 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지를 도왔어.,청소만 도왔어.,-65.03707777319777,-13.007415554639554,18.76573391546045
156,310,Crit18,18,whq-nun-negated,whq,nun,negated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소는 안 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소는 안 도왔어.,-78.53569880354664,-13.08928313392444,18.88384386610434
157,311,Crit18,18,whq-nun-repeated,whq,nun,repeated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소도 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소도 도왔어.,-62.92801283174744,-12.585602566349488,18.157186409071816
158,312,Crit18,18,whq-nun-contradictory,whq,nun,contradictory,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지는 도왔어. 청소만 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지는 도왔어.,청소만 도왔어.,-65.91074755380619,-13.18214951076124,19.017821727432118
159,313,Crit18,18,whq-zero-negated,whq,zero,negated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소는 안 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소는 안 도왔어.,-78.54772912596951,-13.091288187661585,18.886736547187635
160,314,Crit18,18,whq-zero-repeated,whq,zero,repeated,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소도 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소도 도왔어.,-62.714179471041135,-12.542835894208228,18.095487143258296
161,315,Crit18,18,whq-zero-contradictory,whq,zero,contradictory,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다. 미희: 지영이는 뭘 도왔어? 윤주: 설거지 도왔어. 청소만 도왔어.,미희는 지영이와 윤주가 설거지와 청소를 도와야 했다는 것을 알고 있습니다.,미희,지영이는 뭘 도왔어?,윤주,설거지 도왔어.,청소만 도왔어.,-63.42047508688198,-12.684095017376396,18.299280979733336
162,325,Crit19,19,whq-acc-negated,whq,acc,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기는 안 내놓았어.,-94.25298746297705,-13.464712494711009,19.425473943115232
163,326,Crit19,19,whq-acc-repeated,whq,acc,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기도 내놓았어.,-93.29698813211218,-15.549498022018696,22.43318368467912
164,327,Crit19,19,whq-acc-contradictory,whq,acc,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전을 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전을 내놓았어.,선풍기만 내놓았어.,-79.58524028908901,-13.26420671484817,19.136205248837545
165,328,Crit19,19,whq-nun-negated,whq,nun,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기는 안 내놓았어.,-93.34674378205638,-13.33524911172234,19.23869776250077
166,329,Crit19,19,whq-nun-repeated,whq,nun,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기도 내놓았어.,-91.74306420483548,-15.290510700805916,22.05954396071232
167,330,Crit19,19,whq-nun-contradictory,whq,nun,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전은 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전은 내놓았어.,선풍기만 내놓았어.,-78.42834034155747,-13.071390056926246,18.8580296126528
168,331,Crit19,19,whq-zero-negated,whq,zero,negated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기는 안 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기는 안 내놓았어.,-92.0425378714941,-13.148933981642015,18.969901848291308
169,332,Crit19,19,whq-zero-repeated,whq,zero,repeated,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기도 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기도 내놓았어.,-91.41081900146276,-15.235136500243796,21.979655876168163
170,333,Crit19,19,whq-zero-contradictory,whq,zero,contradictory,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다. 찬혁: 동우는 뭘 내놓았어? 용석: 텔레비전 내놓았어. 선풍기만 내놓았어.,찬혁이는 동우와 용석이가 텔레비전과 선풍기를 내놓기로 했다는 것을 알고 있습니다.,찬혁,동우는 뭘 내놓았어?,용석,텔레비전 내놓았어.,선풍기만 내놓았어.,-77.01540319851821,-12.835900533086368,18.518290044427705
171,343,Crit20,20,whq-acc-negated,whq,acc,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구는 안 챙겼어.,-88.48514983144779,-12.640735690206826,18.23672669344952
172,344,Crit20,20,whq-acc-repeated,whq,acc,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구도 챙겼어.,-78.28783044874287,-13.047971741457143,18.824244125059558
173,345,Crit20,20,whq-acc-contradictory,whq,acc,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복을 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복을 챙겼어.,응원 도구만 챙겼어.,-75.07847997096185,-12.513079995160307,18.052558455264677
174,346,Crit20,20,whq-nun-negated,whq,nun,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구는 안 챙겼어.,-87.98374100162536,-12.569105857375051,18.13338668884341
175,347,Crit20,20,whq-nun-repeated,whq,nun,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구도 챙겼어.,-78.32653369027791,-13.054422281712986,18.83355028749771
176,348,Crit20,20,whq-nun-contradictory,whq,nun,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복은 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복은 챙겼어.,응원 도구만 챙겼어.,-74.42753684442442,-12.404589474070738,17.89603971850529
177,349,Crit20,20,whq-zero-negated,whq,zero,negated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구는 안 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구는 안 챙겼어.,-88.03528778037109,-12.576469682910156,18.144010443424875
178,350,Crit20,20,whq-zero-repeated,whq,zero,repeated,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구도 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구도 챙겼어.,-77.8422829325853,-12.973713822097553,18.717112593052736
179,351,Crit20,20,whq-zero-contradictory,whq,zero,contradictory,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다. 은하: 강현이는 뭘 챙겼어? 우석: 응원복 챙겼어. 응원 도구만 챙겼어.,은하는 강현이와 우석이가 응원복과 응원 도구를 챙기기로 했다는 것을 알고 있습니다.,은하,강현이는 뭘 챙겼어?,우석,응원복 챙겼어.,응원 도구만 챙겼어.,-74.356344957841,-12.392724159640167,17.878921688217716
180,361,Crit21,21,whq-acc-negated,whq,acc,negated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭은 안 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭은 안 잊었어.,-103.17605891299782,-12.897007364124727,18.606448566531185
181,362,Crit21,21,whq-acc-repeated,whq,acc,repeated,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭도 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭도 잊었어.,-92.14402142382778,-13.163431631975396,18.99081753653182
182,363,Crit21,21,whq-acc-contradictory,whq,acc,contradictory,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다. 찬영: 소희는 뭘 잊었어? 영미: 텐트를 잊었어. 침낭만 잊었어.,찬영이는 소희와 영미가 텐트와 침낭을 잊어버리고 가져오지 않았다는 것을 알고 있습니다.,찬영,소희는 뭘 잊었어?,영미,텐트를 잊었어.,침낭만 잊었어.,-94.80634904254508,-13.543764148935011,19.539521372638276
